countryID,date,numConfirmed,numDeaths,numRecovered
101,2020-02-20,5.0,2.0,0.0
106,2020-02-20,3.0,0.0,0.0
199,2020-02-20,2.0,0.0,2.0
224,2020-02-20,15.0,0.0,3.0
20,2020-02-21,1.0,0.0,1.0
38,2020-02-21,9.0,0.0,3.0
44,2020-02-21,75472.0,2236.0,18693.0
76,2020-02-21,12.0,1.0,4.0
82,2020-02-21,16.0,0.0,14.0
101,2020-02-21,18.0,4.0,0.0
106,2020-02-21,20.0,1.0,0.0
199,2020-02-21,2.0,0.0,2.0
224,2020-02-21,35.0,0.0,5.0
20,2020-02-22,1.0,0.0,1.0
38,2020-02-22,9.0,0.0,3.0
44,2020-02-22,76922.0,2441.0,22687.0
76,2020-02-22,12.0,1.0,4.0
82,2020-02-22,16.0,0.0,14.0
101,2020-02-22,28.0,5.0,0.0
106,2020-02-22,62.0,2.0,1.0
199,2020-02-22,2.0,0.0,2.0
224,2020-02-22,35.0,0.0,5.0
20,2020-02-23,1.0,0.0,1.0
38,2020-02-23,9.0,0.0,3.0
44,2020-02-23,76938.0,2443.0,23170.0
76,2020-02-23,12.0,1.0,4.0
82,2020-02-23,16.0,0.0,14.0
101,2020-02-23,43.0,8.0,0.0
106,2020-02-23,155.0,3.0,2.0
199,2020-02-23,2.0,0.0,2.0
224,2020-02-23,35.0,0.0,5.0
20,2020-02-24,1.0,0.0,1.0
38,2020-02-24,10.0,0.0,3.0
44,2020-02-24,77152.0,2593.0,24990.0
76,2020-02-24,12.0,1.0,4.0
82,2020-02-24,16.0,0.0,14.0
101,2020-02-24,61.0,12.0,0.0
106,2020-02-24,229.0,7.0,1.0
199,2020-02-24,2.0,0.0,2.0
224,2020-02-24,53.0,0.0,5.0
20,2020-02-25,1.0,0.0,1.0
38,2020-02-25,11.0,0.0,3.0
44,2020-02-25,77660.0,2663.0,27650.0
76,2020-02-25,14.0,1.0,11.0
82,2020-02-25,17.0,0.0,14.0
101,2020-02-25,95.0,16.0,0.0
106,2020-02-25,322.0,10.0,1.0
199,2020-02-25,6.0,0.0,2.0
205,2020-02-25,1.0,0.0,0.0
224,2020-02-25,53.0,0.0,6.0
20,2020-02-26,1.0,0.0,1.0
29,2020-02-26,1.0,0.0,0.0
38,2020-02-26,11.0,0.0,3.0
44,2020-02-26,78065.0,2715.0,30053.0
76,2020-02-26,18.0,2.0,11.0
82,2020-02-26,27.0,0.0,15.0
101,2020-02-26,139.0,19.0,49.0
106,2020-02-26,453.0,12.0,3.0
199,2020-02-26,13.0,0.0,2.0
205,2020-02-26,1.0,0.0,0.0
224,2020-02-26,59.0,0.0,6.0
20,2020-02-27,1.0,0.0,1.0
29,2020-02-27,1.0,0.0,0.0
38,2020-02-27,13.0,0.0,6.0
44,2020-02-27,78498.0,2744.0,32898.0
76,2020-02-27,38.0,2.0,11.0
82,2020-02-27,46.0,0.0,16.0
101,2020-02-27,245.0,26.0,49.0
106,2020-02-27,655.0,17.0,45.0
147,2020-02-27,1.0,0.0,0.0
199,2020-02-27,15.0,0.0,2.0
205,2020-02-27,8.0,0.0,0.0
224,2020-02-27,60.0,0.0,6.0
20,2020-02-28,1.0,0.0,1.0
29,2020-02-28,1.0,0.0,0.0
38,2020-02-28,14.0,0.0,6.0
44,2020-02-28,78824.0,2788.0,36291.0
76,2020-02-28,57.0,2.0,11.0
82,2020-02-28,48.0,0.0,16.0
101,2020-02-28,388.0,34.0,73.0
106,2020-02-28,888.0,21.0,46.0
147,2020-02-28,1.0,0.0,0.0
199,2020-02-28,32.0,0.0,2.0
205,2020-02-28,8.0,0.0,0.0
224,2020-02-28,62.0,0.0,7.0
20,2020-02-29,1.0,0.0,1.0
29,2020-02-29,2.0,0.0,0.0
38,2020-02-29,20.0,0.0,6.0
44,2020-02-29,79251.0,2835.0,39279.0
76,2020-02-29,100.0,2.0,12.0
82,2020-02-29,79.0,0.0,16.0
101,2020-02-29,593.0,43.0,123.0
106,2020-02-29,1128.0,29.0,46.0
147,2020-02-29,6.0,0.0,0.0
199,2020-02-29,45.0,0.0,2.0
205,2020-02-29,18.0,0.0,0.0
224,2020-02-29,70.0,1.0,7.0
20,2020-03-01,2.0,0.0,1.0
29,2020-03-01,2.0,0.0,0.0
38,2020-03-01,24.0,0.0,6.0
44,2020-03-01,79826.0,2870.0,42118.0
76,2020-03-01,130.0,2.0,12.0
82,2020-03-01,130.0,0.0,16.0
101,2020-03-01,978.0,54.0,175.0
106,2020-03-01,1694.0,34.0,83.0
147,2020-03-01,10.0,0.0,0.0
199,2020-03-01,84.0,0.0,2.0
205,2020-03-01,27.0,0.0,0.0
224,2020-03-01,76.0,1.0,7.0
20,2020-03-02,8.0,0.0,1.0
29,2020-03-02,2.0,0.0,0.0
38,2020-03-02,27.0,0.0,6.0
44,2020-03-02,80026.0,2912.0,44810.0
76,2020-03-02,191.0,3.0,12.0
82,2020-03-02,159.0,0.0,16.0
101,2020-03-02,1501.0,66.0,291.0
106,2020-03-02,2036.0,52.0,149.0
147,2020-03-02,18.0,0.0,0.0
167,2020-03-02,2.0,0.0,0.0
199,2020-03-02,120.0,0.0,2.0
205,2020-03-02,42.0,0.0,0.0
224,2020-03-02,101.0,6.0,7.0
20,2020-03-03,13.0,0.0,1.0
29,2020-03-03,2.0,0.0,0.0
38,2020-03-03,30.0,0.0,6.0
44,2020-03-03,80151.0,2945.0,47404.0
76,2020-03-03,204.0,4.0,12.0
82,2020-03-03,196.0,0.0,16.0
101,2020-03-03,2336.0,77.0,291.0
106,2020-03-03,2502.0,79.0,160.0
147,2020-03-03,24.0,0.0,0.0
167,2020-03-03,2.0,0.0,0.0
199,2020-03-03,165.0,1.0,2.0
205,2020-03-03,56.0,0.0,2.0
224,2020-03-03,122.0,7.0,8.0
20,2020-03-04,23.0,0.0,1.0
29,2020-03-04,4.0,0.0,0.0
38,2020-03-04,33.0,0.0,6.0
